SampleID;x1;x2;y;RandomEffect ; 
NW_285705_28.03.2007;0.004375;0.973102426;1.795;T5;
NW_282601_21.03.2007;0.006786;0.973102426;2.163;T5;
NW_281505_21.03.2007;0.007;0.973102426;1.919;T5;
NW_228175_14.06.2006;0.00875;0.54556297;1.738;T5;
NW_420323_28.05.2008;0.01;0.633891585;1.558;T5;
NW_410020_19.09.2006;0.01;0.667620922;1.556;T5;
NW_414207_24.04.2008;0.01;0.656287746;1.562;T5;
NW_686141_02.05.2006;0.01;0.667620922;1.494;T5;
NW_686499_08.05.2008;0.01;0.769657322;1.576;T5;
NW_410305_23.07.2007;0.01;0.667620922;1.76;T5;
NW_411309_16.04.2009;0.01;0.667620922;1.538;T5;
NW_685781_19.05.2009;0.01;0.701344929;1.772;T5;
NW_630809_27.09.2005;0.01;0.845706456;1.623;T5;
NW_630809_25.04.2005;0.01;0.845706456;1.717;T5;
NW_630408_22.09.2005;0.01;0.845706456;1.817;T5;
NW_630408_13.04.2005;0.01;0.845706456;1.577;T5;
NW_629145_28.09.2005;0.01;0.845706456;1.719;T5;
NW_629145_03.05.2005;0.01;0.845706456;1.663;T5;
NW_686189_14.04.2009;0.010313;0.667620922;1.664;T5;
NW_200955_02.04.2009;0.0105;0.937682812;1.665;T5;
NW_200955_08.05.2008;0.0105;0.937682812;1.85;T5;
NW_430924_26.04.2007;0.0115;0.633891585;1.562;T5;
NW_412200_29.04.2009;0.013333;0.667620922;1.596;T5;
NW_461003_05.06.2007;0.013687;0.665762172;1.59;T5;
NW_433100_19.04.2007;0.013687;0.828025696;1.886;T5;
NW_433007_19.04.2007;0.013687;0.828025696;1.94;T5;
NW_431000_02.05.2007;0.013687;0.633891585;1.563;T5;
NW_442203_11.07.2007;0.013687;0.906132861;1.855;T5;
NW_441806_18.04.2007;0.013687;0.906132861;1.5;T5;
NW_442800_28.06.2007;0.013687;0.906132861;1.908;T5;
NW_519856_27.03.2007;0.013687;0.868911114;1.725;T5;
NW_519406_29.03.2007;0.013687;0.868911114;1.817;T5;
NW_451903_04.06.2007;0.014872;0.885999755;1.668;T5;
NW_460205_18.06.2007;0.014872;0.665762172;1.733;T5;
NW_228199_14.06.2006;0.015;0.54556297;1.762;T5;
NW_685598_19.05.2009;0.015;0.769657322;1.623;T5;
HE_10339_24.04.2008;0.015267;0.768758557;1.545;T5.1;
NW_441703_23.04.2007;0.016057;0.906132861;1.597;T5;
NW_228175_17.04.2008;0.016097;0.54556297;1.719;T5;
NW_430602_18.05.2004;0.016215;0.633891585;1.992;T5;
HE_10140_24.04.2008;0.016386;0.677184608;1.735;T5.1;
NW_417609_29.05.2006;0.016452;0.857146542;1.661;T5;
NW_210201_28.04.2008;0.0165;0.920170121;1.748;T5;
NW_451800_14.05.2007;0.017299;0.885999755;1.754;T5;
HE_11267_24.04.2008;0.017835;0.636801035;2.056;T5.1;
NW_410019_13.05.2009;0.018125;0.667620922;1.796;T5;
NW_228175_09.03.2012;0.018428;0.54556297;1.614;T5;
NW_451800_19.03.2012;0.018428;0.885999755;1.706;T5;
NW_430602_20.03.2012;0.018428;0.633891585;1.782;T5;
NW_419953_27.03.2007;0.018428;0.868911114;1.644;T5;
NW_519303_29.03.2007;0.018428;0.868911114;2.02;T5;
HE_10339_14.09.2005;0.01848;0.768758557;1.545;T5.1;
NW_292503_29.03.2007;0.01875;0.961462829;1.784;T5;
NW_279201_13.05.2008;0.02;0.882126447;1.808;T5;
NW_210407_16.04.2008;0.02;0.920170121;1.667;T5;
NW_439976_20.06.2007;0.020008;0.906132861;1.741;T5;
NW_418961_03.07.2006;0.020403;0.822756686;1.913;T5;
NW_202204_07.04.2009;0.02125;0.937682812;1.821;T5;
NW_214759_07.05.2007;0.021429;0.877003936;1.756;T5;
NW_143200_11.06.2007;0.021588;0.952726626;1.894;T5;
NW_419904_23.04.2007;0.022641;0.868911114;1.914;T5;
NW_685768_03.05.2006;0.022812;0.633891585;1.639;T5;
NW_228199_17.04.2008;0.022852;0.54556297;1.814;T5;
NW_201509_27.04.2006;0.023333;0.937682812;1.709;T5;
NW_412909_09.04.2009;0.023333;0.667620922;1.564;T5;
HE_11098_20.03.2007;0.024748;0.823143806;2.337;T5.1;
NW_260459_12.03.2012;0.024748;0.934119224;1.764;T5;
NW_150400_18.04.2012;0.024748;0.869060443;2;T5;
NW_143250_02.04.2012;0.024748;0.952726626;1.943;T5;
NW_457206_16.05.2007;0.024748;0.892021548;1.704;T5;
NW_457206_26.03.2012;0.024748;0.892021548;1.59;T5;
NW_444108_28.06.2007;0.024748;0.906132861;1.9;T5;
NW_221107_01.04.2008;0.025;0.881937667;1.881;T5;
NW_413902_15.04.2009;0.025;0.656287746;1.653;T5;
NW_300603_20.04.2006;0.025;0.970257122;1.86;T5;
NW_279407_13.05.2008;0.025625;0.877003936;1.781;T5;
NW_284907_22.03.2007;0.026;0.973102426;2.072;T5;
NW_451903_27.04.2009;0.02625;0.885999755;1.616;T5;
NW_418109_07.06.2006;0.026329;0.857146542;1.877;T5;
NW_300652_10.04.2006;0.026667;0.970257122;1.65;T5;
NW_414608_29.04.2009;0.027083;0.656287746;1.826;T5;
NW_410755_05.05.2009;0.0275;0.667620922;1.621;T5;
NW_685847_24.05.2006;0.0275;0.822756686;1.857;T5;
NW_142803_29.03.2012;0.027909;0.900026694;1.611;T5;
NW_228199_09.03.2012;0.027909;0.54556297;1.8;T5;
NW_300378_02.05.2006;0.028333;0.961462829;1.765;T5;
NW_300354_25.04.2006;0.028333;0.961462829;1.744;T5;
NW_300329_20.04.2006;0.028333;0.970257122;1.788;T5;
NW_443700_11.07.2007;0.02836;0.906132861;1.9;T5;
NW_279407_20.03.2012;0.02875;0.877003936;1.8;T5;
NW_144101_04.04.2012;0.028962;0.900026694;1.909;T5;
NW_414554_12.05.2009;0.03;0.656287746;1.766;T5;
NW_415704_04.07.2005;0.03;0.769657322;1.814;T5;
NW_505481_12.04.2005;0.03;0.868911114;1.642;T5;
NW_505018_13.04.2005;0.03;0.868911114;1.626;T5;
NW_505407_21.03.2007;0.03;0.868911114;1.717;T5;
NW_505419_21.03.2007;0.03;0.868911114;1.65;T5;
NW_505717_24.05.2005;0.03;0.868911114;1.85;T5;
HE_10365_01.05.2008;0.031069;0.645436444;1.87;T5.1;
NW_263692_21.03.2012;0.031069;0.869060443;1.997;T5;
NW_412508_14.04.2009;0.0325;0.667620922;1.576;T5;
NW_143807_04.04.2012;0.033176;0.900026694;1.75;T5;
NW_207056_06.04.2009;0.03375;0.937682812;1.681;T5;
HE_11256_23.04.2008;0.034959;0.637118659;2.1;T5.1;
NW_201509_07.04.2009;0.035;0.937682812;1.587;T5;
NW_685770_04.05.2006;0.035312;0.633891585;1.593;T5;
NW_142803_12.06.2007;0.03581;0.900026694;1.936;T5;
NW_140405_03.05.2012;0.03581;0.869060443;1.872;T5;
HE_10744_11.04.2006;0.036077;0.986269059;2.1;T5.1;
HE_10342_14.03.2005;0.036336;0.636801035;1.92;T5.1;
NW_200955_27.04.2006;0.0375;0.937682812;1.687;T5;
NW_410901_10.05.2006;0.037812;0.667620922;1.476;T5;
NW_300573_25.04.2006;0.038333;0.970257122;2.013;T5;
HE_10765_18.04.2006;0.038443;0.854735354;2.179;T5.1;
HE_11053_12.03.2007;0.039335;0.452161617;1.613;T5.1;
NW_441867_23.04.2007;0.039365;0.906132861;1.758;T5;
HE_10852_18.07.2006;0.039497;0.623008854;1.967;T5.1;
NW_456652_29.04.2009;0.04;0.886486664;1.748;T5;
NW_418950_03.07.2006;0.04055;0.822756686;1.794;T5;
NW_435260_11.05.2006;0.04213;0.783044811;1.642;T5;
NW_419205_23.05.2006;0.04213;0.868911114;1.927;T5;
NW_627409_12.10.2005;0.0425;0.845706456;1.652;T5;
NW_627409_12.05.2005;0.0425;0.845706456;1.748;T5;
NW_272309_16.04.2007;0.045;0.966429531;1.736;T5;
HE_10365_10.03.2005;0.046871;0.645436444;1.85;T5.1;
NW_279500_13.05.2008;0.0475;0.877003936;1.739;T5;
NW_414104_20.04.2009;0.0475;0.656287746;1.678;T5;
HE_10347_01.05.2008;0.047924;0.757911197;1.913;T5.1;
NW_142852_05.05.2004;0.048451;0.900026694;1.787;T5;
NW_260459_17.03.2009;0.05;0.934119224;1.858;T5;
NW_302156_18.04.2007;0.05;0.571861388;2.375;T5;
NW_452907_19.03.2012;0.050031;0.885999755;1.755;T5;
NW_440504_29.04.2004;0.051003;0.906132861;1.923;T5;
NW_142803_26.05.2009;0.0525;0.900026694;1.825;T5;
NW_205400_08.05.2007;0.0525;0.937682812;1.783;T5;
NW_455350_28.04.2009;0.0525;0.885999755;1.787;T5;
NW_686487_25.04.2007;0.0525;0.822756686;2.045;T5;
NW_505160_31.05.2005;0.053333;0.868911114;1.917;T5;
HE_10760_08.04.2006;0.054245;0.974704607;1.98;T5.1;
HE_10771_20.03.2007;0.054407;0.988857794;2.033;T5.1;
NW_218558_27.03.2007;0.055714;0.927939019;1.649;T5;
HE_10691_06.04.2006;0.056352;0.875682212;2.167;T5.1;
NW_457206_29.04.2009;0.0575;0.892021548;1.594;T5;
NW_279500_20.03.2012;0.0575;0.877003936;1.707;T5;
NW_420300_25.05.2005;0.0575;0.633891585;1.743;T5;
NW_440152_21.06.2007;0.057932;0.906132861;1.804;T5;
NW_142852_27.03.2012;0.059512;0.900026694;1.867;T5;
NW_420608_30.05.2005;0.06;0.633891585;1.732;T5;
HE_11021_27.04.2007;0.060866;0.977877979;1.94;T5.1;
NW_289206_25.04.2007;0.0625;0.973102426;1.746;T5;
NW_420505_25.05.2005;0.0625;0.633891585;1.779;T5;
HE_11239_23.04.2008;0.063645;0.823143806;2.1;T5.1;
NW_144101_28.04.2009;0.065;0.900026694;1.852;T5;
HE_10771_21.04.2006;0.06559;0.988857794;2.074;T5.1;
HE_11255_23.04.2008;0.065833;0.637118659;1.65;T5.1;
NW_453705_20.03.2012;0.065833;0.885999755;1.768;T5;
NW_400208_02.05.2007;0.066667;0.667620922;1.675;T5;
NW_451058_20.03.2012;0.068993;0.885999755;1.793;T5;
NW_443001_11.07.2007;0.068993;0.906132861;1.964;T5;
NW_143250_19.05.2009;0.07;0.952726626;1.873;T5;
NW_451800_27.04.2009;0.0725;0.885999755;1.739;T5;
NW_686487_15.08.2012;0.075;0.822756686;2.2;T5;
NW_686487_11.05.2012;0.075;0.822756686;2.155;T5;
NW_627604_12.05.2009;0.075;0.845706456;1.674;T5;
NW_450704_19.03.2012;0.076894;0.885999755;1.952;T5;
NW_207159_06.04.2009;0.0775;0.937682812;2.229;T5;
HE_11108_13.03.2007;0.078474;0.988857794;1.8;T5.1;
NW_450807_14.04.2004;0.078474;0.885999755;1.927;T5;
HE_10682_16.03.2006;0.079203;0.875682212;1.85;T5.1;
NW_205400_14.04.2009;0.08;0.937682812;1.727;T5;
NW_303380_07.06.2005;0.080625;0.96651416;2.275;T5;
NW_263692_19.03.2009;0.0825;0.869060443;1.897;T5;
NW_287600_19.05.2007;0.082857;0.973102426;1.877;T5;
HE_10650_22.03.2006;0.083093;0.677184608;1.804;T5.1;
HE_10343_24.04.2008;0.083215;0.755569421;1.539;T5.1;
NW_453407_20.03.2012;0.083215;0.885999755;1.689;T5;
HE_10744_05.05.2011;0.085;0.986269059;2.069;T5.1;
NW_140405_20.05.2009;0.085;0.869060443;1.825;T5;
HE_10346_13.04.2011;0.085848;0.757911197;1.894;T5.1;
HE_10807_10.04.2006;0.087955;0.426626255;1.585;T5.1;
NW_143807_08.04.2009;0.09;0.900026694;1.74;T5;
HE_10195_31.03.2005;0.090062;0.823143806;2.314;T5.1;
NW_453500_15.04.2004;0.094276;0.885999755;1.716;T5;
NW_150400_05.05.2009;0.095;0.869060443;1.958;T5;
NW_302466_17.04.2007;0.095;0.96651416;2.1;T5;
HE_11138_15.04.2007;0.095856;0.755569421;1.907;T5.1;
HE_10233_10.04.2005;0.097723;0.988857794;1.747;T5.1;
HE_11028_14.04.2007;0.099894;0.971483023;2.091;T5.1;
NW_303380_06.06.2008;0.1;0.96651416;2.087;T5;
NW_453250_21.05.2007;0.100596;0.885999755;1.733;T5;
NW_223608_07.05.2007;0.1025;0.877003936;1.937;T5;
HE_10161_21.03.2005;0.106917;0.875682212;2.35;T5.1;
HE_10343_14.03.2005;0.108497;0.755569421;1.53;T5.1;
HE_10902_10.04.2006;0.109551;0.857513962;1.8;T5.1;
NW_431606_03.05.2005;0.113238;0.633891585;1.8;T5;
HE_10677_10.04.2006;0.114696;0.875682212;1.678;T5.1;
HE_10313_23.04.2008;0.119558;0.637118659;1.782;T5.1;
NW_419400_04.07.2006;0.119558;0.868911114;1.834;T5;
NW_210298_23.03.2009;0.12;0.920170121;1.914;T5;
HE_10212_01.04.2005;0.122719;0.854735354;1.967;T5.1;
HE_11137_15.04.2007;0.123772;0.636801035;2.05;T5.1;
HE_10234_01.04.2005;0.125879;0.988857794;2.06;T5.1;
HE_10862_20.07.2006;0.127824;0.807652196;1.957;T5.1;
HE_10346_15.03.2005;0.128513;0.757911197;1.886;T5.1;
HE_10300_05.05.2011;0.129039;0.623008854;1.919;T5.1;
HE_10228_10.04.2005;0.143261;0.988857794;1.865;T5.1;
HE_10753_04.07.2006;0.149055;0.986269059;2.029;T5.1;
HE_11255_13.05.2011;0.150833;0.637118659;1.835;T5.1;
HE_10228_23.04.2008;0.152742;0.988857794;1.93;T5.1;
NW_211394_08.05.2008;0.155;0.920170121;1.816;T5;
NW_211394_19.03.2009;0.155;0.920170121;1.964;T5;
HE_10371_11.03.2005;0.161372;0.765717038;1.843;T5.1;
NW_450704_27.04.2009;0.165;0.885999755;1.8;T5;
NW_455702_29.04.2009;0.1675;0.886486664;1.694;T5;
HE_10316_16.03.2005;0.174864;0.693708754;1.882;T5.1;
HE_10217_14.04.2005;0.180131;0.988857794;1.826;T5.1;
NW_451058_27.04.2009;0.1825;0.885999755;1.868;T5;
HE_10300_17.02.2005;0.186979;0.623008854;1.9;T5.1;
NW_420104_24.05.2005;0.1925;0.633891585;1.595;T5;
HE_10313_16.03.2005;0.198381;0.637118659;1.856;T5.1;
NW_452907_28.04.2009;0.2075;0.885999755;1.8;T5;
HE_10862_12.05.2011;0.2125;0.807652196;1.932;T5.1;
HE_10344_15.03.2005;0.216475;0.755569421;2.2;T5.1;
HE_10201_17.03.2005;0.217529;0.986269059;2.05;T5.1;
HE_10084_29.03.2005;0.23017;0.971483023;2.425;T5.1;
HE_10317_16.03.2005;0.230521;0.712625431;2.123;T5.1;
HE_10148_22.03.2005;0.235701;0.875682212;2.3;T5.1;
NW_453705_28.04.2009;0.2375;0.885999755;1.886;T5;
HE_10902_03.05.2012;0.24;0.857513962;1.96;T5.1;
NW_453407_28.04.2009;0.2425;0.885999755;1.764;T5;
HE_10317_03.05.2011;0.245;0.712625431;1.95;T5.1;
HE_10317_25.04.2012;0.245;0.712625431;2.035;T5.1;
HE_10226_04.05.2005;0.269674;0.988857794;2.089;T5.1;
NW_505729_25.05.2005;0.28;0.868911114;1.947;T5;
HE_11143_11.04.2007;0.288636;0.758017826;1.889;T5.1;
HE_10315_16.03.2005;0.291797;0.693708754;2.12;T5.1;
HE_10371_14.04.2011;0.2925;0.765717038;1.909;T5.1;
NW_400105_02.05.2007;0.3;0.667620922;1.64;T5;
HE_10347_15.03.2005;0.302331;0.757911197;2.193;T5.1;
HE_10316_04.05.2011;0.313333;0.693708754;1.856;T5.1;
HE_10344_11.04.2011;0.383333;0.755569421;2.113;T5.1;
HE_11101_26.03.2007;0.419061;0.986269059;2.346;T5.1;
HE_11100_26.03.2007;0.816939;0.986269059;2.375;T5.1;
